label,text
1,another wanker scared of women cat with tears of joy link
0,username #chinesevirus echoing his frustration
1,unscientific ministry naam theek rehta! reject this unscientific approach...it has costed us much. #resign_pm_modi #resign_hm_shah #covid19 *science ministry funds trial on effect of gayatri mantra in treating covid-19* link
0,"why to blame only modi or government for this corona mess, when we all are equally responsible. #narendramodi #covidsecondwaveinindia #coronavirus #indiacovidcrisis"
0,"username username george: this is a cartoon! clerk: hey, i had to draw that guy from memory. considering, i think that's damn good."
1,"son of a bitch, i ordered some thigh hish socks because i wana look cute damn it but my thighs are too thick for them loudly crying face "
1,"some of these people who used to diss ya in school,ainâ€ trade mark t look like nein now ya cunt just musty and break ic.ðÿ¥´"
1,username new parliament will be a shitbag as compared to the old majestic parliament house.
0,"twitter asking""what's happening""....my nation is burning from west bengal, crying inside from covid caused deaths, and netas r doing their usual businesses. and me, fearing an end of humanity in my country. #indiacovidcrisis #bengalviolence #presidentsruleinbengal #pmmodi"
1,candace is trending and itâ€ trade mark s not a dn joke??? fuck that
0,username username username username be prepared to lose days of ur life mate. i bought it a while ago during a steam sale just randomly coz i like turn based games and bloody hell if i haven't sank mmo-like hours into it.
0,"i have coworkers whose family and friends are sick and dying in india. other offshore coworkers are sick themselves. praying the international community does the right thing to help india. yes, india’s covid crisis hurts everyone. #prayforindia #indiacovidcrisis link"
0,"“hundreds of thousands of us will die, unnecessarily if you don’t go. so, go now. jhola utha ke.” #resignmodi #deshbachaomodihatawo #pomonemodi"
1,"username username hereâs what iâll do, iâll trust the player whoâs telling the whole world that heâs back meaning feeling good and healthy again. no player show boats like that unless they are 100% ready for the smoke. quit the puss"
1,wow this asshole is racist. link
0,damn true sir india needs and deservers a strong govt which is free from corruption nd hatred and thoughtful n attentive towards its citizens. #modimustresign #modikavaccinejumla #modimadedisaster #modigovtsenahopayega #modifailsindia #modihataodeshbachao link
0,#chinavirus damage the world
1,username username moral responsibility is felt by people who have moral values ! we talking about evil people here . get them down and jail them #resignpmmodi
1,iâ€ trade mark m about to say â€œbloody maryâ€ three times so i can get a bitch to talk to.
1,this heat wave can fuck right off i dont have ac im dying
0,how dare you!!! fire fire leave the children alone! say no to vaccines syringe #covidvaccine link
1,got my dick sucked by a girl with a plate in her head call that iron dome
1,oh hey i got out of gold rank btw lol (to platinum before some snarky cunt asks if i dropped to silver xd) link
0,"tough words, don’t care if you’re a #tuckercarlson fan choosing not to get #covidvaccine you deserve to die from #covid19 not sorry you’re obviously too stupid for this flat earth"
1,a non scientific political party lead by baman jain destroyed my india â€”#exitmodi #resignpmmodi #modikavaccinejumla
1,"it's not a phobia, you're an asshole. link"
1,username username their no gnny shag him fs ahahhaha
1,username son of a bitch.
1,fuck off username username link
1,this man is more dangerous than #chinesevirus #wuhanvirus. link
0,username username so horrible... for a rich.. a poor have to die... #modimustresign #farmlaws_nextpandemic #farmersprotest #5monthsoffarmersprotest #modiresign #modikavaccinejumla
1,username username username the donkey point i get. but shrek was made to be a parody of a lot of disney and just fairy tail tropes in general wasn't it? i'm unsure how that makes it an asshole movie.
1,username guru teg bahadur g made a huge sacrifice for the nation and it's people. and look at you what are you doing. you are a murderer. millions are dying because of your mismanagement and false commitments . resign please #resign_pm_modi
1,southgate is a waistcoat wanker pass it on
1,when desperately needed lockdown you can't. and implemented when not needed it that's all sudden. show off. your decisions all are making suffer poor. #resignmodi #resign_pm_modi
1,username you have lost credibility and people's trust .. we are not interested in your #dharna ! we need to see action action against #mamatabanarjee and her goons. if you can't don't appear before us for votes next. #bengalburning
1,never trust a bitch who first drink order is a bloody mary ðÿ¤¢
1,"based on the little i’ve seen of that aot no requiem project or whatever, it just seems so damn cringe to me lmao"
0,ugh my heart aches for india right now #indiacovidcrisis broken heart 
0,"agar me kisi apne ko kho du , due to lack of medical, beds and drugs facility . whom should i blame ? myself or my family or the failed government username #secondcovidwave #indiacovidcrisis #failedpmmodi #murdererpmmodi"
1,"username sorry to hear you’re having a tough enough time, then some twat makes it worserer ( i’m sure that’s a word) stay strong andrea folded hands: medium skin tone "
1,username “ok~” *she slips the dildo into friedrich’s pussy*
1,happy birthday to this annoying twat. yes i know she's punching so no need to tell me ðÿ¤£ see you all tomorrow ðÿ‹ï¸ link
1,"username â€œthatâ€ trade mark s your bitch, huh? r. kelly i may just piss on herâ€ basically any of his r kelly quotes always make me laugh lmao. or â€œleave you with a shit bag, you got bloody farts boyâ€"
